Visibility,DATE,Date hour,HourlyDewPointTemperature,HourlyDryBulbTemperature,HourlyPrecipitation,HourlyWindSpeed,DailyAverageDewPointTemperature,DailyAverageDryBulbTemperature,DailyAverageWindSpeed,DailyPrecipitation,HourlyPresentWeatherType,Weather Forecast,HourlyVisibility
Good,1/21/2015 1:51:00 PM,1/21/2015 1:00:00 PM,9,35,0.00,5,,,,,,Clear,10
Good,1/21/2015 2:51:00 PM,1/21/2015 2:00:00 PM,7,35,0.00,5,,,,,,Clear,10
Good,1/21/2015 3:51:00 PM,1/21/2015 3:00:00 PM,3,35,0.00,3,,,,,,Clear,10
Good,1/21/2015 4:51:00 PM,1/21/2015 4:00:00 PM,5,34,0.00,3,,,,,,Clear,10
Good,1/21/2015 5:51:00 PM,1/21/2015 5:00:00 PM,4,34,0.00,3,,,,,,Clear,10
Good,1/21/2015 6:51:00 PM,1/21/2015 6:00:00 PM,8,34,0.00,5,,,,,,Clear,10
Good,1/21/2015 7:51:00 PM,1/21/2015 7:00:00 PM,10,35,0.00,0,,,,,,Clear,10
Good,1/21/2015 8:51:00 PM,1/21/2015 8:00:00 PM,12,34,0.00,7,,,,,,Clear,10
Good,1/21/2015 9:51:00 PM,1/21/2015 9:00:00 PM,16,34,0.00,0,,,,,,Clear,9
Good,1/21/2015 10:51:00 PM,1/21/2015 10:00:00 PM,16,33,0.00,6,,,,,,Clear,10
Good,1/21/2015 11:51:00 PM,1/21/2015 11:00:00 PM,14,34,0.00,3,,,,,,Clear,10
Good,1/21/2015 11:59:00 PM,1/21/2015 11:00:00 PM,,,,,9,31,4.3,0,,Clear,
Good,1/22/2015 12:51:00 AM,1/22/2015 12:00:00 AM,15,33,0.00,0,,,,,,Clear,10
Good,1/22/2015 1:38:00 AM,1/22/2015 1:00:00 AM,16,34,,0,,,,,,Clear,10
Good,1/22/2015 1:51:00 AM,1/22/2015 1:00:00 AM,17,34,0.00,3,,,,,,Clear,10
Good,1/22/2015 2:02:00 AM,1/22/2015 2:00:00 AM,17,34,,5,,,,,,Clear,10
Good,1/22/2015 2:16:00 AM,1/22/2015 2:00:00 AM,17,34,,0,,,,,,Clear,10
Good,1/22/2015 2:51:00 AM,1/22/2015 2:00:00 AM,19,33,0.00,5,,,,,,Clear,10
Moderate,1/22/2015 3:51:00 AM,1/22/2015 3:00:00 AM,19,32,0.00,3,,,,,HZ:7 |FU |HZ,Fog,4
Moderate,1/22/2015 4:49:00 AM,1/22/2015 4:00:00 AM,19,32,,6,,,,,HZ:7 ||HZ,Clear,2.5
Moderate,1/22/2015 4:51:00 AM,1/22/2015 4:00:00 AM,19,32,0.00,5,,,,,HZ:7 |FU |HZ,Fog,2.5
Moderate,1/22/2015 5:08:00 AM,1/22/2015 5:00:00 AM,20,32,,0,,,,,HZ:7 |FU |HZ,Fog,3
Moderate,1/22/2015 5:16:00 AM,1/22/2015 5:00:00 AM,20,31,,0,,,,,HZ:7 |FU |HZ,Fog,2.5
Moderate,1/22/2015 5:28:00 AM,1/22/2015 5:00:00 AM,20,32,,0,,,,,HZ:7 |FU |HZ,Fog,4
Moderate,1/22/2015 5:51:00 AM,1/22/2015 5:00:00 AM,20,32,0.00,0,,,,,HZ:7 |FU |HZ,Fog,4
Poor,1/22/2015 6:11:00 AM,1/22/2015 6:00:00 AM,20,32,,0,,,,,HZ:7 |FU |HZ,Fog,2
Moderate,1/22/2015 6:24:00 AM,1/22/2015 6:00:00 AM,20,32,,0,,,,,HZ:7 |FU |HZ,Fog,3
Poor,1/22/2015 6:38:00 AM,1/22/2015 6:00:00 AM,20,32,,0,,,,,HZ:7 |FU |HZ,Fog,2
Moderate,1/22/2015 6:51:00 AM,1/22/2015 6:00:00 AM,20,31,0.00,3,,,,,HZ:7 |FU |HZ,Fog,2.5
Moderate,1/22/2015 6:53:00 AM,1/22/2015 6:00:00 AM,20,31,,0,,,,,HZ:7 |FU |HZ,Fog,3
Poor,1/22/2015 7:44:00 AM,1/22/2015 7:00:00 AM,21,31,,0,,,,,HZ:7 |FU |HZ,Fog,1.75
Poor,1/22/2015 7:51:00 AM,1/22/2015 7:00:00 AM,21,31,0.00,0,,,,,HZ:7 |FU |HZ,Fog,1.25
Moderate,1/22/2015 7:59:00 AM,1/22/2015 7:00:00 AM,22,31,,3,,,,,HZ:7 |FU |HZ,Fog,3
Moderate,1/22/2015 8:51:00 AM,1/22/2015 8:00:00 AM,22,32,0.00,5,,,,,HZ:7 |FU |HZ,Fog,5
Moderate,1/22/2015 9:06:00 AM,1/22/2015 9:00:00 AM,22,31,,3,,,,,HZ:7 |FU |HZ,Fog,5
Good,1/22/2015 9:51:00 AM,1/22/2015 9:00:00 AM,22,32,0.00,7,,,,,,Clear,10
Good,1/22/2015 10:51:00 AM,1/22/2015 10:00:00 AM,21,33,0.00,,,,,,,Clear,10
Good,1/22/2015 11:51:00 AM,1/22/2015 11:00:00 AM,21,35,0.00,9,,,,,,Clear,10
Good,1/22/2015 12:51:00 PM,1/22/2015 12:00:00 PM,21,36,0.00,8,,,,,,Clear,10
Good,1/22/2015 1:51:00 PM,1/22/2015 1:00:00 PM,21,38,0.00,0,,,,,,Clear,10
Good,1/22/2015 2:51:00 PM,1/22/2015 2:00:00 PM,22,39,0.00,8,,,,,,Clear,10
Good,1/22/2015 3:51:00 PM,1/22/2015 3:00:00 PM,22,39,0.00,6,,,,,,Clear,10
Good,1/22/2015 4:51:00 PM,1/22/2015 4:00:00 PM,22,38,0.00,6,,,,,,Clear,10
Good,1/22/2015 5:51:00 PM,1/22/2015 5:00:00 PM,23,38,0.00,6,,,,,,Clear,10
Good,1/22/2015 6:51:00 PM,1/22/2015 6:00:00 PM,22,37,0.00,7,,,,,,Clear,10
Good,1/22/2015 7:51:00 PM,1/22/2015 7:00:00 PM,20,35,0.00,8,,,,,,Clear,10
Good,1/22/2015 8:51:00 PM,1/22/2015 8:00:00 PM,16,34,0.00,10,,,,,,Clear,10
Good,1/22/2015 9:51:00 PM,1/22/2015 9:00:00 PM,14,33,0.00,9,,,,,,Clear,10
Good,1/22/2015 10:51:00 PM,1/22/2015 10:00:00 PM,14,32,0.00,10,,,,,,Clear,10
Good,1/22/2015 11:51:00 PM,1/22/2015 11:00:00 PM,12,31,0.00,8,,,,,,Clear,10
Good,1/22/2015 11:59:00 PM,1/22/2015 11:00:00 PM,,,,,19,36,5.5,0,,Clear,
Good,1/23/2015 12:51:00 AM,1/23/2015 12:00:00 AM,13,31,0.00,5,,,,,,Clear,10
Good,1/23/2015 1:51:00 AM,1/23/2015 1:00:00 AM,14,31,0.00,7,,,,,,Clear,10
Good,1/23/2015 2:51:00 AM,1/23/2015 2:00:00 AM,14,30,0.00,5,,,,,,Clear,10
Good,1/23/2015 3:51:00 AM,1/23/2015 3:00:00 AM,14,29,0.00,5,,,,,,Clear,10
Good,1/23/2015 4:51:00 AM,1/23/2015 4:00:00 AM,14,28,0.00,8,,,,,,Clear,10
Good,1/23/2015 5:51:00 AM,1/23/2015 5:00:00 AM,14,28,0.00,5,,,,,,Clear,10
Good,1/23/2015 6:51:00 AM,1/23/2015 6:00:00 AM,14,28,0.00,5,,,,,,Clear,10
Good,1/23/2015 7:51:00 AM,1/23/2015 7:00:00 AM,14,28,0.00,9,,,,,,Clear,10
Good,1/23/2015 8:51:00 AM,1/23/2015 8:00:00 AM,14,29,0.00,7,,,,,,Clear,10
Good,1/23/2015 9:51:00 AM,1/23/2015 9:00:00 AM,14,30,0.00,3,,,,,,Clear,10
Good,1/23/2015 10:51:00 AM,1/23/2015 10:00:00 AM,14,31,0.00,0,,,,,,Clear,10
Good,1/23/2015 11:51:00 AM,1/23/2015 11:00:00 AM,14,33,0.00,5,,,,,,Clear,10
Good,1/23/2015 12:51:00 PM,1/23/2015 12:00:00 PM,15,36,0.00,,,,,,,Clear,10
Good,1/23/2015 1:51:00 PM,1/23/2015 1:00:00 PM,16,38,0.00,,,,,,,Clear,10
Good,1/23/2015 2:51:00 PM,1/23/2015 2:00:00 PM,17,38,0.00,8,,,,,,Clear,10
Good,1/23/2015 3:51:00 PM,1/23/2015 3:00:00 PM,19,39,0.00,5,,,,,,Clear,10
Good,1/23/2015 4:51:00 PM,1/23/2015 4:00:00 PM,21,38,0.00,6,,,,,,Clear,10
Good,1/23/2015 5:51:00 PM,1/23/2015 5:00:00 PM,21,38,0.00,6,,,,,,Clear,10
Good,1/23/2015 6:51:00 PM,1/23/2015 6:00:00 PM,22,37,0.00,6,,,,,,Clear,9
Good,1/23/2015 7:51:00 PM,1/23/2015 7:00:00 PM,23,37,0.00,6,,,,,,Clear,8
Good,1/23/2015 8:51:00 PM,1/23/2015 8:00:00 PM,24,37,0.00,5,,,,,,Clear,8
Good,1/23/2015 9:51:00 PM,1/23/2015 9:00:00 PM,24,37,0.00,7,,,,,,Clear,8
Good,1/23/2015 10:51:00 PM,1/23/2015 10:00:00 PM,25,37,0.00,9,,,,,,Clear,8
Good,1/23/2015 11:51:00 PM,1/23/2015 11:00:00 PM,25,37,0.00,5,,,,,,Clear,8
Good,1/23/2015 11:59:00 PM,1/23/2015 11:00:00 PM,,,,,17,34,5.6,0,,Clear,
Poor,1/24/2015 12:17:00 AM,1/24/2015 12:00:00 AM,27,35,T,3,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,1/24/2015 12:30:00 AM,1/24/2015 12:00:00 AM,28,34,0.01,5,,,,,-SN:03 |SN |,Light Snow,1
Poor,1/24/2015 12:51:00 AM,1/24/2015 12:00:00 AM,29,34,0.01,0,,,,,-SN:03 |SN |,Light Snow,2
Moderate,1/24/2015 12:59:00 AM,1/24/2015 12:00:00 AM,29,34,T,0,,,,,-SN:03 |SN |,Light Snow,3
Moderate,1/24/2015 1:24:00 AM,1/24/2015 1:00:00 AM,29,35,T,5,,,,,-SN:03 |SN |,Light Snow,2.5
Poor,1/24/2015 1:33:00 AM,1/24/2015 1:00:00 AM,29,34,0.01,8,,,,,-SN:03 |SN |,Light Snow,1
Fog,1/24/2015 1:37:00 AM,1/24/2015 1:00:00 AM,29,34,0.02,6,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,1/24/2015 1:49:00 AM,1/24/2015 1:00:00 AM,30,34,,3,,,,,SN:03 FG:2 |FG SN |,Moderate Snow,0.5
Fog,1/24/2015 1:51:00 AM,1/24/2015 1:00:00 AM,30,33,0.07,3,,,,,SN:03 FG:2 |FG SN |,Moderate Snow,0.5
Fog,1/24/2015 2:51:00 AM,1/24/2015 2:00:00 AM,30,33,0.19,3,,,,,SN:03 FG:2 |FG SN |,Moderate Snow,0.5
Fog,1/24/2015 3:51:00 AM,1/24/2015 3:00:00 AM,30,33,0.11,5,,,,,SN:03 FG:2 |FG SN |,Moderate Snow,0.5
Fog,1/24/2015 4:35:00 AM,1/24/2015 4:00:00 AM,30,33,0.07,5,,,,,-SN:03 BR:1 |SN |,Light Snow,0.75
Poor,1/24/2015 4:44:00 AM,1/24/2015 4:00:00 AM,30,33,0.09,3,,,,,-SN:03 BR:1 |SN |,Light Snow,1
Poor,1/24/2015 4:51:00 AM,1/24/2015 4:00:00 AM,30,33,0.09,3,,,,,-SN:03 BR:1 |SN |,Light Snow,1
Poor,1/24/2015 5:24:00 AM,1/24/2015 5:00:00 AM,30,33,0.06,3,,,,,-SN:03 BR:1 |SN |,Light Snow,1.25
Poor,1/24/2015 5:51:00 AM,1/24/2015 5:00:00 AM,30,33,0.11,5,,,,,-RA:02 BR:1 |RA |,Light Rain,1.75
Moderate,1/24/2015 5:59:00 AM,1/24/2015 5:00:00 AM,30,33,0.01,6,,,,,-SN:03 BR:1 |SN |,Light Snow,2.5
Poor,1/24/2015 6:11:00 AM,1/24/2015 6:00:00 AM,30,33,0.03,3,,,,,RA:02 BR:1 |RA |,Moderate Rain,1.75
Poor,1/24/2015 6:22:00 AM,1/24/2015 6:00:00 AM,30,33,0.04,5,,,,,RA:02 BR:1 |RA |,Moderate Rain,2
Moderate,1/24/2015 6:49:00 AM,1/24/2015 6:00:00 AM,30,34,,9,,,,,UP:09 BR:1 ||,Fog,3
Moderate,1/24/2015 6:51:00 AM,1/24/2015 6:00:00 AM,30,33,0.08,8,,,,,UP:09 BR:1 ||,Fog,3
Moderate,1/24/2015 7:38:00 AM,1/24/2015 7:00:00 AM,30,33,0.01,7,,,,,UP:09 BR:1 ||,Fog,2.5
Poor,1/24/2015 7:51:00 AM,1/24/2015 7:00:00 AM,30,33,0.01,6,,,,,BR:1 ||,Clear,2
Poor,1/24/2015 8:02:00 AM,1/24/2015 8:00:00 AM,30,33,T,6,,,,,UP:09 BR:1 ||,Fog,1.5
Poor,1/24/2015 8:51:00 AM,1/24/2015 8:00:00 AM,31,34,0.02,8,,,,,BR:1 ||,Clear,1.25
Poor,1/24/2015 9:51:00 AM,1/24/2015 9:00:00 AM,31,34,0.01,6,,,,,UP:09 BR:1 ||,Fog,1
Moderate,1/24/2015 10:49:00 AM,1/24/2015 10:00:00 AM,30,36,,6,,,,,BR:1 ||,Clear,2.5
Moderate,1/24/2015 10:51:00 AM,1/24/2015 10:00:00 AM,32,35,0.01,7,,,,,BR:1 ||,Clear,2.5
Moderate,1/24/2015 11:04:00 AM,1/24/2015 11:00:00 AM,32,35,,6,,,,,BR:1 ||,Clear,3
Poor,1/24/2015 11:34:00 AM,1/24/2015 11:00:00 AM,32,35,,8,,,,,BR:1 ||,Clear,2
Poor,1/24/2015 11:41:00 AM,1/24/2015 11:00:00 AM,32,35,,7,,,,,BR:1 ||,Clear,1.5
Poor,1/24/2015 11:51:00 AM,1/24/2015 11:00:00 AM,32,35,0.00,5,,,,,BR:1 ||,Clear,1.5
Poor,1/24/2015 12:25:00 PM,1/24/2015 12:00:00 PM,32,35,,5,,,,,BR:1 ||,Clear,2
Poor,1/24/2015 12:39:00 PM,1/24/2015 12:00:00 PM,32,35,,6,,,,,BR:1 ||,Clear,1.75
Poor,1/24/2015 12:51:00 PM,1/24/2015 12:00:00 PM,32,35,0.00,7,,,,,BR:1 ||,Clear,1.75
Poor,1/24/2015 1:00:00 PM,1/24/2015 1:00:00 PM,32,35,,,,,,,BR:1 ||,Clear,2
Moderate,1/24/2015 1:21:00 PM,1/24/2015 1:00:00 PM,32,35,,7,,,,,BR:1 ||,Clear,4
Moderate,1/24/2015 1:51:00 PM,1/24/2015 1:00:00 PM,32,36,0.00,13,,,,,BR:1 ||,Clear,5
Good,1/24/2015 2:51:00 PM,1/24/2015 2:00:00 PM,32,37,0.00,3,,,,,HZ:7 |FU |HZ,Fog,6
Good,1/24/2015 3:06:00 PM,1/24/2015 3:00:00 PM,31,36,,7,,,,,,Clear,7
Good,1/24/2015 3:49:00 PM,1/24/2015 3:00:00 PM,30,37,,5,,,,,,Clear,7
Good,1/24/2015 3:51:00 PM,1/24/2015 3:00:00 PM,31,37,0.00,5,,,,,HZ:7 |FU |HZ,Fog,6
Good,1/24/2015 3:58:00 PM,1/24/2015 3:00:00 PM,31,36,,6,,,,,HZ:7 |FU |HZ,Fog,6
Good,1/24/2015 4:27:00 PM,1/24/2015 4:00:00 PM,31,36,,7,,,,,HZ:7 |FU |HZ,Fog,6
Good,1/24/2015 4:49:00 PM,1/24/2015 4:00:00 PM,32,37,,6,,,,,HZ:7 ||HZ,Clear,6
Good,1/24/2015 4:51:00 PM,1/24/2015 4:00:00 PM,31,37,0.00,3,,,,,HZ:7 |FU |HZ,Fog,6
Good,1/24/2015 5:51:00 PM,1/24/2015 5:00:00 PM,32,38,0.01,8,,,,,,Clear,8
Good,1/24/2015 6:51:00 PM,1/24/2015 6:00:00 PM,30,38,0.00,7,,,,,,Clear,9
Good,1/24/2015 7:51:00 PM,1/24/2015 7:00:00 PM,25,38,0.00,7,,,,,,Clear,10
Good,1/24/2015 8:51:00 PM,1/24/2015 8:00:00 PM,22,38,0.00,8,,,,,,Clear,10
Good,1/24/2015 9:51:00 PM,1/24/2015 9:00:00 PM,23,36,0.00,7,,,,,,Clear,10
Good,1/24/2015 10:51:00 PM,1/24/2015 10:00:00 PM,23,36,0.00,8,,,,,,Clear,10
Good,1/24/2015 11:51:00 PM,1/24/2015 11:00:00 PM,24,36,0.00,9,,,,,,Clear,10
Good,1/24/2015 11:59:00 PM,1/24/2015 11:00:00 PM,,,,,29,36,6,0.72,,Clear,
Good,1/25/2015 12:51:00 AM,1/25/2015 12:00:00 AM,23,37,0.00,11,,,,,,Clear,10
Good,1/25/2015 1:51:00 AM,1/25/2015 1:00:00 AM,24,37,0.00,7,,,,,,Clear,10
Good,1/25/2015 2:51:00 AM,1/25/2015 2:00:00 AM,25,37,0.00,5,,,,,,Clear,10
Good,1/25/2015 3:51:00 AM,1/25/2015 3:00:00 AM,24,36,0.00,7,,,,,,Clear,10
Good,1/25/2015 4:51:00 AM,1/25/2015 4:00:00 AM,24,34,0.00,6,,,,,,Clear,10
Good,1/25/2015 5:51:00 AM,1/25/2015 5:00:00 AM,24,35,0.00,6,,,,,,Clear,10
Good,1/25/2015 6:51:00 AM,1/25/2015 6:00:00 AM,24,36,0.00,11,,,,,,Clear,10
Good,1/25/2015 7:51:00 AM,1/25/2015 7:00:00 AM,25,36,0.00,8,,,,,,Clear,10
Good,1/25/2015 8:51:00 AM,1/25/2015 8:00:00 AM,26,37,0.00,7,,,,,,Clear,9
Good,1/25/2015 9:51:00 AM,1/25/2015 9:00:00 AM,27,39,0.00,5,,,,,,Clear,9
Good,1/25/2015 10:51:00 AM,1/25/2015 10:00:00 AM,25,41,0.00,7,,,,,,Clear,10
Good,1/25/2015 11:51:00 AM,1/25/2015 11:00:00 AM,14,41,0.00,3,,,,,,Clear,10
Good,1/25/2015 12:51:00 PM,1/25/2015 12:00:00 PM,14,42,0.00,6,,,,,,Clear,10
Good,1/25/2015 1:51:00 PM,1/25/2015 1:00:00 PM,13,42,0.00,8,,,,,,Clear,10
Good,1/25/2015 2:51:00 PM,1/25/2015 2:00:00 PM,11,42,0.00,10,,,,,,Clear,10
Good,1/25/2015 3:51:00 PM,1/25/2015 3:00:00 PM,14,41,0.00,6,,,,,,Clear,10
Good,1/25/2015 4:51:00 PM,1/25/2015 4:00:00 PM,10,38,0.00,0,,,,,,Clear,10
Good,1/25/2015 5:51:00 PM,1/25/2015 5:00:00 PM,7,37,0.00,5,,,,,,Clear,10
Good,1/25/2015 6:51:00 PM,1/25/2015 6:00:00 PM,8,36,0.00,3,,,,,,Clear,10
Good,1/25/2015 7:51:00 PM,1/25/2015 7:00:00 PM,10,35,0.00,3,,,,,,Clear,10
Good,1/25/2015 8:51:00 PM,1/25/2015 8:00:00 PM,9,34,0.00,5,,,,,,Clear,10
Good,1/25/2015 9:51:00 PM,1/25/2015 9:00:00 PM,10,32,0.00,3,,,,,,Clear,10
Good,1/25/2015 10:51:00 PM,1/25/2015 10:00:00 PM,9,32,0.00,13,,,,,,Clear,10
Good,1/25/2015 11:51:00 PM,1/25/2015 11:00:00 PM,10,31,0.00,6,,,,,,Clear,10
Good,1/25/2015 11:59:00 PM,1/25/2015 11:00:00 PM,,,,,17,37,6.3,0,,Clear,
Good,1/26/2015 12:51:00 AM,1/26/2015 12:00:00 AM,8,29,0.00,6,,,,,,Clear,10
Good,1/26/2015 1:51:00 AM,1/26/2015 1:00:00 AM,4,28,0.00,6,,,,,,Clear,10
Good,1/26/2015 2:51:00 AM,1/26/2015 2:00:00 AM,3,26,0.00,11,,,,,,Clear,10
Good,1/26/2015 3:51:00 AM,1/26/2015 3:00:00 AM,6,26,0.00,5,,,,,,Clear,10
Good,1/26/2015 4:51:00 AM,1/26/2015 4:00:00 AM,6,25,T,11,,,,,,Clear,10
Good,1/26/2015 5:51:00 AM,1/26/2015 5:00:00 AM,9,24,0.00,13,,,,,,Clear,9
Moderate,1/26/2015 6:51:00 AM,1/26/2015 6:00:00 AM,12,24,T,14,,,,,-SN:03 |SN |,Light Snow,4
Moderate,1/26/2015 7:24:00 AM,1/26/2015 7:00:00 AM,13,24,T,15,,,,,-SN:03 |SN |,Light Snow,2.5
Moderate,1/26/2015 7:33:00 AM,1/26/2015 7:00:00 AM,13,24,T,13,,,,,-SN:03 |SN |,Light Snow,4
Moderate,1/26/2015 7:51:00 AM,1/26/2015 7:00:00 AM,14,25,T,13,,,,,HZ:7 |FU |HZ,Fog,3
Poor,1/26/2015 8:46:00 AM,1/26/2015 8:00:00 AM,16,25,T,9,,,,,-SN:03 |SN |,Light Snow,2
Poor,1/26/2015 8:49:00 AM,1/26/2015 8:00:00 AM,16,25,,13,,,,,-SN:03 |SN |,Light Snow,1.5
Poor,1/26/2015 8:51:00 AM,1/26/2015 8:00:00 AM,16,24,T,8,,,,,-SN:03 |SN |,Light Snow,1
Fog,1/26/2015 8:54:00 AM,1/26/2015 8:00:00 AM,16,24,T,13,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,1/26/2015 9:51:00 AM,1/26/2015 9:00:00 AM,17,24,0.01,16,,,,,SN:03 |SN s |,Moderate Snow,0.5
Poor,1/26/2015 10:03:00 AM,1/26/2015 10:00:00 AM,16,24,T,17,,,,,-SN:03 |SN |,Light Snow,1.5
Moderate,1/26/2015 10:17:00 AM,1/26/2015 10:00:00 AM,16,24,T,15,,,,,HZ:7 |FU |HZ,Fog,2.5
Poor,1/26/2015 10:32:00 AM,1/26/2015 10:00:00 AM,16,24,T,18,,,,,-SN:03 |SN |,Light Snow,1.5
Poor,1/26/2015 10:51:00 AM,1/26/2015 10:00:00 AM,16,24,T,15,,,,,-SN:03 |SN |,Light Snow,1.25
Moderate,1/26/2015 11:14:00 AM,1/26/2015 11:00:00 AM,15,23,0.01,15,,,,,HZ:7 |FU |HZ,Fog,2.5
Moderate,1/26/2015 11:47:00 AM,1/26/2015 11:00:00 AM,14,21,0.01,13,,,,,HZ:7 |FU |HZ,Fog,5
Good,1/26/2015 11:51:00 AM,1/26/2015 11:00:00 AM,14,23,0.01,17,,,,,,Clear,7
Poor,1/26/2015 12:30:00 PM,1/26/2015 12:00:00 PM,15,23,T,10,,,,,-SN:03 |SN |,Light Snow,2
Poor,1/26/2015 12:38:00 PM,1/26/2015 12:00:00 PM,15,23,T,14,,,,,-SN:03 |SN |,Light Snow,1.5
Poor,1/26/2015 12:51:00 PM,1/26/2015 12:00:00 PM,15,23,T,11,,,,,-SN:03 |SN |,Light Snow,1.25
Fog,1/26/2015 1:17:00 PM,1/26/2015 1:00:00 PM,16,23,0.01,15,,,,,-SN:03 |SN |,Light Snow,0.75
Poor,1/26/2015 1:38:00 PM,1/26/2015 1:00:00 PM,16,23,0.01,18,,,,,-SN:03 |SN |,Light Snow,1
Fog,1/26/2015 1:51:00 PM,1/26/2015 1:00:00 PM,16,23,0.04,17,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,1/26/2015 2:10:00 PM,1/26/2015 2:00:00 PM,18,24,0.02,17,,,,,+SN:03 |SN s |,Heavy Snow,0.25
Fog,1/26/2015 2:22:00 PM,1/26/2015 2:00:00 PM,18,23,0.03,11,,,,,+SN:03 |SN s |,Heavy Snow,0.25
Fog,1/26/2015 2:51:00 PM,1/26/2015 2:00:00 PM,19,24,0.08,13,,,,,+SN:03 |SN s |,Heavy Snow,0.25
Fog,1/26/2015 3:51:00 PM,1/26/2015 3:00:00 PM,20,24,0.15,11,,,,,SN:03 FZ:8 FG:2 |FG SN |,Moderate Snow,0
Fog,1/26/2015 4:51:00 PM,1/26/2015 4:00:00 PM,21,25,0.09,15,,,,,SN:03 FZ:8 FG:2 |FG SN |,Moderate Snow,0.25
Fog,1/26/2015 5:05:00 PM,1/26/2015 5:00:00 PM,21,26,0.01,13,,,,,SN:03 |SN s |,Moderate Snow,0.5
Poor,1/26/2015 5:43:00 PM,1/26/2015 5:00:00 PM,21,26,0.03,20,,,,,-SN:03 |SN |,Light Snow,1
Poor,1/26/2015 5:51:00 PM,1/26/2015 5:00:00 PM,21,26,0.02,17,,,,,-SN:03 |SN |,Light Snow,1.5
Moderate,1/26/2015 6:00:00 PM,1/26/2015 6:00:00 PM,20,27,T,16,,,,,-SN:03 |SN |,Light Snow,2.5
Moderate,1/26/2015 6:12:00 PM,1/26/2015 6:00:00 PM,20,27,T,14,,,,,-SN:03 |SN |,Light Snow,3
Moderate,1/26/2015 6:31:00 PM,1/26/2015 6:00:00 PM,20,27,T,17,,,,,HZ:7 |FU |HZ,Fog,4
Moderate,1/26/2015 6:51:00 PM,1/26/2015 6:00:00 PM,20,27,0.01,16,,,,,HZ:7 |FU |HZ,Fog,4
Moderate,1/26/2015 7:15:00 PM,1/26/2015 7:00:00 PM,21,27,,16,,,,,HZ:7 |FU |HZ,Fog,4
Poor,1/26/2015 7:34:00 PM,1/26/2015 7:00:00 PM,21,27,T,16,,,,,-SN:03 |SN |,Light Snow,2
Poor,1/26/2015 7:48:00 PM,1/26/2015 7:00:00 PM,21,27,T,16,,,,,-SN:03 |SN |,Light Snow,1.75
Poor,1/26/2015 7:51:00 PM,1/26/2015 7:00:00 PM,21,27,T,20,,,,,-SN:03 |SN |,Light Snow,1.5
Moderate,1/26/2015 8:08:00 PM,1/26/2015 8:00:00 PM,21,27,T,11,,,,,-SN:03 |SN |,Light Snow,2.5
Moderate,1/26/2015 8:51:00 PM,1/26/2015 8:00:00 PM,20,27,T,13,,,,,-SN:03 |SN |,Light Snow,2.5
Poor,1/26/2015 9:36:00 PM,1/26/2015 9:00:00 PM,20,26,0.01,16,,,,,-SN:03 |SN |,Light Snow,1.5
Poor,1/26/2015 9:51:00 PM,1/26/2015 9:00:00 PM,20,26,0.01,13,,,,,-SN:03 |SN |,Light Snow,1
Poor,1/26/2015 10:51:00 PM,1/26/2015 10:00:00 PM,20,26,0.02,15,,,,,-SN:03 |SN |,Light Snow,1
Fog,1/26/2015 11:06:00 PM,1/26/2015 11:00:00 PM,20,25,0.01,11,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,1/26/2015 11:21:00 PM,1/26/2015 11:00:00 PM,20,25,0.01,15,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,1/26/2015 11:30:00 PM,1/26/2015 11:00:00 PM,19,25,0.02,14,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,1/26/2015 11:51:00 PM,1/26/2015 11:00:00 PM,19,25,0.04,11,,,,,-SN:03 |SN |,Light Snow,0.75
Good,1/26/2015 11:59:00 PM,1/26/2015 11:00:00 PM,,,,,15,27,12.8,0.48,,Clear,
Fog,1/27/2015 12:36:00 AM,1/27/2015 12:00:00 AM,20,24,0.05,13,,,,,SN:03 FZ:8 FG:2 |FG SN |,Moderate Snow,0.25
Fog,1/27/2015 12:51:00 AM,1/27/2015 12:00:00 AM,20,24,0.12,7,,,,,+SN:03 FZ:8 FG:2 |FG SN |,Heavy Snow,0.25
Fog,1/27/2015 1:49:00 AM,1/27/2015 1:00:00 AM,18,23,,13,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,1/27/2015 1:51:00 AM,1/27/2015 1:00:00 AM,17,23,0.10,16,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,1/27/2015 2:12:00 AM,1/27/2015 2:00:00 AM,17,23,0.01,7,,,,,-SN:03 |SN |,Light Snow,0.75
Poor,1/27/2015 2:27:00 AM,1/27/2015 2:00:00 AM,17,23,,13,,,,,-SN:03 |SN |,Light Snow,1
Fog,1/27/2015 2:49:00 AM,1/27/2015 2:00:00 AM,18,21,0.03,10,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,1/27/2015 2:51:00 AM,1/27/2015 2:00:00 AM,17,22,0.04,8,,,,,-SN:03 |SN |,Light Snow,0.75
Fog,1/27/2015 3:11:00 AM,1/27/2015 3:00:00 AM,16,22,0.01,11,,,,,SN:03 |SN s |,Moderate Snow,0.5
